NU_CNPB_PLANO_DA;ID_BENEFICIO_DA;NM_BENEFICIO_DA;IN_PROGRAMADO;NM_REGIME_FINANCEIRO;NM_METODO_FINANCIAMENTO;TE_REGRA_NIVEL_BASICO;IN_AGREGACAO
2005004456;114511;APOSENTADORIA POR TEMPO DE SERVIÇO;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;TRANSFORMAÇÃO DO SALDO DE CONTA EM RENDA MENSAL: VITALÍCIA, POR PRAZO CERTO EM COTAS, POR PERCENTUAL OU IGUAL A UM VALOR EM MOEDA CORRENTE POR OPÇÃO DO PARTICIPANTE.;0
1983000256;114703;APOSENTADORIA POR TEMPO DE SERVIÇO;1;Capitalização;AGREGADO;"MAX ((20% X SRB); (SRB - INSS + ABONO); BENEFÍCIO MÍNIMO)";0
2000002838;116046;APOSENTADORIA POR TEMPO DE SERVIÇO - GRUPO PBS-TCS;1;Capitalização;AGREGADO;"MAX((90%*SRB-BPP+ABONO);BMIN)
ONDE:
1.1- SRB - SALÁRIO-REAL-DE-BENEFÍCIO, EQUIVALENTE A MÉDIA DOS 36 SALÁRIOS-DE-PARTICIPAÇÃO ANTERIORES AO MÊS DE INÍCIO DO BENEFÍCIO, CORRIGIDOS MÊS A MÊS PELO ÍNDICE GERAL MÉDIO DE VARIAÇÃO DOS SALÁRIOS DOS EMPREGADOS DAS PATROCINADORAS, ATÉ O MÊS DE INÍCIO DO BENEFÍCIO;
1.5- BPP - BENEFÍCIO PREVIDENCIAL PADRÃO, EQUIVALENTE A 100% (OU 91% NO CASO DE AUXÍLIO-DOENÇA DO GRUPO PBS-TCS) DO SALÁRIO-DE-BENEFÍCIO, CORRESPONDE À MÉDIA DOS 36 SALÁRIOS DE CONTRIBUIÇÃO ANTERIORES ANO MÊS DE INÍCIO DO BENEFÍCIO, ATUALIZADOS MÊS A MÊS, ATÉ O MÊS DE INÍCIO DE PAGAMENTO DO BENEFÍCIO PELO IGP-DI;
ABONO - EQUIVALENTE A 20% DO BPP,  PARA AQUELES QUE TIVEREM 30 (TRINTA) OU  MAIS ANOS DE VINCULAÇÃO À PREVIDÊNCIA SOCIAL;
BMIN - CORRESPONDE A 10% DO SRB.";0
2004003138;112731;APOSENTADORIA POR TEMPO DE SERVIÇO - PLANO I;1;Capitalização;CRÉDITO UNITÁRIO PROJETADO;"(SRB-BINSS) + ABONO
SRB: MÉDIA DOS ÚLTIMOS 12 MESES DOS SALÁRIOS DE PARTICIPAÇÃO CORRIGIDOS
BINNS: BENEFÍCIO DO INSS";0
2005002283;115379;APOSENTADORIA POR TEMPO DE SERVIÇO, TEMPO DE CONTRIBUIÇÃO OU ESPECIAL;1;Capitalização;IDADE DE ENTRADA;CALCULADOS ATUARIALMENTE CO BASE NO DIREITO DO PARTICIPANTE;0
2004003138;112732;APOSENTADORIA POR VELHICE - PLANO I;1;Capitalização;CRÉDITO UNITÁRIO PROJETADO;"(SRB-BINSS) + ABONO
SRB: MÉDIA DOS ÚLTIMOS 12 MESES DOS SALÁRIOS DE PARTICIPAÇÃO CORRIGIDOS 
BINSS: BENEFÍCIO DO INSS";0
1989001629;113933;APOSENTADORIA POSTERGADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;BENEFÍCIO MENSAL CORRESPONDENTE À TRANSFORMAÇÃO DO SALDO DE CONTA RENDA MENSAL VITALÍCIA.;0
1994000538;111677;APOSENTADORIA POSTERGADA;1;Capitalização;CRÉDITO UNITÁRIO PROJETADO;"O VALOR MENSAL DO BENEFÍCIO DE APOSENTADORIA POSTERGADA NA DATA DO CÁLCULO DO BENEFÍCIO SERÁ IGUAL A:    60% (SRB ¿ 13 UR) X SC/30, ONDE:

SRB = SALÁRIO REAL DE BENEFÍCIO APURADO CONFORME O INCISO III DO ARTIGO 98 DESTE REGULAMENTO
UR = UNIDADE DE REFERÊNCIA
SC = SERVIÇO CREDITADO LIMITADO A 30 (TRINTA) ANOS

- REDUÇÃO DO BENEFÍCIO EM 5/12% POR MÊS EM QUE A IDADE DA DATA DE TERMINO DO VINCULO ULTRAPASSE A IDADE EM QUE O PARTICIPANTE COMPLETOU TODAS AS CONDIÇÕES PARA A APOSENTADORIA NORMAL)";0
1994002883;111054;APOSENTADORIA POSTERGADA;1;Capitalização;CRÉDITO UNITÁRIO PROJETADO;"O VALOR MENSAL DO BENEFÍCIO SERÁ IGUAL A 80% (SRB-UR) X SC/30, ONDE: SRB=SALÁRIO REAL DE BENEFÍCIO; UR= UNIDADE DE REFERÊNCIA; E SC= SERVIÇO CREDITADO, LIMITADO A 30 ANOS. SALÁRIO REAL DE BENEFÍCIO É O SALÁRIO DE PARTICIPAÇÃO ATUALIZADO NA DATA DO CÁLCULO DO BENEFÍCIO, ONDE O SALÁRIO DE PARTICIPAÇÃO ATUALIZADO É O SALÁRIO DE PARTICIPAÇÃO CORRIGIDO PELA VARIAÇÃO DO INPC, DESDE O MÊS DA ÚLTIMA DATA BASE, ANTERIOR OU COINCIDENTE COM O MÊS DE COMPETÊNCIA DO SALÁRIO DE PARTICIPAÇÃO, ATÉ O MÊS IMEDIATAMENTE ANTERIOR AO MÊS DA DATA DO CÁLCULO. UNIDADE DE REFERÊNCIA CORRESPONDE AO MAIOR VALOR TETO DO SALÁRIO DE BENEFÍCIO DA PREVIDÊNCIA SOCIAL. SERVIÇO CREDITADO É O PERÍODO DE TEMPO DE SERVIÇO JUNTO À PATROCINADORA, INCLUINDO O TEMPO DE SERVIÇO ANTERIOR À DATA EFETIVA DO PLANO. O RESULTADO DESTE CÁLCULO SERÁ CORRIGIDO PELA VARIAÇÃO DO INPC DESDE A DATA DO CÁLCULO ATÉ A DATA DO PAGAMENTO.";0
2014000492;115183;APOSENTADORIA POSTERGADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;TRANSFORMAÇÃO DO SALDO DE CONTA APLICÁVEL EM RENDA MENSAL VITALÍCIA.;0
2005004456;114512;APOSENTADORIA POSTERGADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;TRANSFORMAÇÃO DO SALDO DE CONTA EM RENDA MENSAL: VITALÍCIA, POR PRAZO CERTO EM COTAS, POR PERCENTUAL OU IGUAL A UM VALOR EM MOEDA CORRENTE POR OPÇÃO DO PARTICIPANTE.;0
1988002192;115686;APOSENTADORIA POSTERGADA;1;Capitalização;AGREGADO;"(60% SRB-BP) * SC/30;
SRB = MÉDIA DOS ÚLTIMOS 12 SALÁRIOS DE PARTICIPAÇÃO;
BRP = BENEFÍCIO PREVIDENCIÁRIO DE REFERÊNCIA DO PLANO;
SC = TEMPO DE SERVIÇO NA PATROCINADORA, LIMITADO A 30 ANOS.";0
1996001329;115767;APOSENTADORIA POSTERGADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O VALOR INICIAL MENSAL DO BENEFÍCIO DE APOSENTADORIA POSTERGADA CORRESPONDERÁ AO RESULTADO OBTIDO COM A TRANSFORMAÇÃO DO SALDO DE CONTA APLICÁVEL NA DATA DO CÁLCULO, CONFORME OPÇÃO DO PARTICIPANTE POR UMA DAS FORMAS DE RENDA PREVISTAS NO ITEM VIII.11 DESTE REGULAMENTO COMPLEMENTAR.;0
1997000229;115567;APOSENTADORIA POSTERGADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"RENDA MENSAL IGUAL A 100% DA TRANSFORMAÇÃO DO SALDO DE CONTA APLICÁVEL, NA DATA DO CÁLCULO.
O PARTICIPANTE PODERÁ OPTAR POR RECEBER O BENEFÍCIO DE ACORDO COM UMA DAS OPÇÕES ABAIXO:
- ATÉ 25% DO SALDO DE CONTA APLICÁVEL DE PARTICIPANTE NA FORMA DE PAGAMENTO ÚNICO E O RESTANTE DE ACORDO COM UMA DAS OPÇÕES ABAIXO:
- RENDA MENSAL, DE ACORDO COM UM PERCENTUAL A SER ESCOLHIDO PELO PARTICIPANTE, NA DATA DA APOSENTADORIA, CALCULADO SOBRE O SALDO DE CONTA APLICÁVEL DE PARTICIPANTE.   
- RENDA MENSAL VITALÍCIA COM CONTINUAÇÃO PARA OS BENEFICIÁRIOS, CALCULADA ATUARIALMENTE (PARA OS PARTICIPANTES QUE JÁ RECEBEM BENEFÍCIO E PARA OS PARTICIPANTES JÁ ELEGÍVEIS AO BENEFÍCIO DE APOSENTADORIA ATÉ A ÚLTIMA ALTERAÇÃO NO REGULAMENTO COMPLEMENTAR).
- RENDA CERTA, EM QUOTAS, POR UM PERÍODO CERTO DE ANOS, NO MÍNIMO DE 5.
O BENEFÍCIO DE VALOR MENSAL INFERIOR A 50% DA UNIDADE DE REFERÊNCIA FOLHA SERÁ TRANSFORMADO EM UM PAGAMENTO ÚNICO, CONSIDERANDO OS DADOS BIOMÉTRICOS DO INTERESSADO.";0
1996003811;112455;APOSENTADORIA POSTERGADA - BD;1;Capitalização;CRÉDITO UNITÁRIO PROJETADO;"É IGUAL AO VALOR MENSAL DO BENEFÍCIO DE APOSENTADORIA NORMAL, CONSIDERANDO O SERVIÇO CREDITADO E O SALÁRIO REAL DE BENEFÍCIO NA DATA DE ELEGIBILIDADE À APOSENTADORIA NORMAL. ESTE VALOR SERÁ CORRIGIDO, DE ACORDO COM A VARIAÇÃO DO IGP-M, DESDE A DATA DE ELEGIBILIDADE À APOSENTADORIA NORMAL ATÉ A DATA DO INÍCIO DO PAGAMENTO DO BENEFÍCIO DE APOSENTADORIA POSTERGADA;";0
1996003811;112456;APOSENTADORIA POSTERGADA - CD;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;TRANSFORMAÇÃO DO SALDO DE CONTAS EM RENDA.;0
2000002838;116047;APOSENTADORIA POSTERGADA - GRUPO TCSPREV;1;Capitalização;PREMIO NIVELADO INDIVIDUAL;"((1-U)*(CIP+K*CPI))/FA;
ONDE:
U - PERCENTUAL CORRESPONDENTE AO PAGAMENTO ÚNICO;
CIP - CORRESPONDE AO SALDO DA CONTA INDIVIDUAL DO PARTICIPANTE;
CPI - CORRESPONDE AO SALDO DA CONTA IDENTIFICADA DA PATROCINADORA;
K - PERCENTUAL DO SALDO DA CONTA IDENTIFICADA DA PATROCINADORA, DETERMINADO EM FUNÇÃO DA IDADE DO PARTICIPANTE EM ANOS NA DATA DA RESCISÃO DO VÍNCULO COM A PATROCINADORA, CONFORME O REGULAMENTO DO PLANO PARA O GRUPO TCSPREV, (50%<=K<=95%). O PERCENTUAL É DECRESCENTE QUANTO MAIOR FOR A IDADE; FA -  FATOR ATUARIAL, CONFORME DEFINIDO NA NOTA TÉCNICA DO PLANO.
ULTRAPASSAR 24 MESES A ELEGIBILIDADE À APOSENTADORIA NORMAL.";0
2005002747;115859;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;VALOR CALCULADO MULTIPLICANDO-SE O SALDO DA CONTA INDIVIDUAL PELO FATOR DE EQUIVALENCIA ATUARIAL. SERÁ PAGO NA FORMA ESCOLHIDA PELO PARTICIPANTE.;0
2010003683;115863;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"NO ÚLTIMO DIA DO MÊS PRECEDENTE AO DE CONCESSÃO DA APOSENTADORIA PROGRAMADA, O SALDO DA CONTA ATIVO SERÁ TRANSFERIDO PARA CONTA BENEFÍCIO, E O VALOR INICIAL DO BENEFÍCIO SERÁ CALCULADO PELA APOSIÇÃO SOBRE A CONTA BENEFÍCIO DO SEGUINTE FATOR:

F= (1 / (AX(13) +CX(13)))

SENDO

  E  AX(13) +CX(13) AS ANUIDADES DEFINIDAS NA ÚLTIMA NOTA TÉCNICA ATUARIAL DO MOEDAPREV; E

X - A IDADE EM MESES COMPLETOS DO PARTICIPANTE NO ÚLTIMO DIA DO MÊS ANTERIOR AO DE INÍCIO DO BENEFÍCIO.";0
2020001047;115516;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"A APOSENTADORIA PROGRAMADA CONSISTIRÁ EM RENDA MENSAL DECORRENTE DO NÚMERO DE COTAS EXISTENTE NA RESPECTIVA RESERVA DO PARTICIPANTE.
A RENDA MENSAL DA APOSENTADORIA PROGRAMADA  SERÁ PAGA PELO PRAZO, EM MESES, EQUIVALENTE À EXPECTATIVA DE VIDA CORRESPONDENTE À IDADE DO PARTICIPANTE NA DATA DA CONCESSÃO DO BENEFÍCIO, ESTIMADA ATRAVÉS DA TÁBUA DE MORTALIDADE QUE ESTIVER PREVISTA NO PLANO DE CUSTEIO, PODENDO O PARTICIPANTE, ALTERNATIVAMENTE, OPTAR PELO RECEBIMENTO EM PRAZO DIVERSO, DESDE QUE NÃO INFERIOR A 180 (CENTO E OITENTA) MESES.";0
2016001518;115397;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"1 - A APOSENTADORIA PROGRAMADA CONSISTIRÁ EM UMA RENDA TEMPORÁRIA MENSAL, COM PRAZO DE DURAÇÃO DEFINIDO PELA EXPECTATIVA DE SOBREVIDA DO PARTICIPANTE OU DO SEU RESPECTIVO BENEFICIÁRIO, COM MAIOR EXPECTATIVA DE SOBREVIDA, NA DATA DA CONCESSÃO DO BENEFÍCIO, CUJO VALOR INICIAL SERÁ DETERMINADO EM FUNÇÃO DO PRAZO E DA QUANTIDADE DE COTAS ACUMULADAS NA CONTA INDIVIDUAL DE BENEFÍCIO PROGRAMADO (CBP), DE ACORDO COM A SEGUINTE FÓRMULA: (CBP - %CBP) / FATOR (EXP)
2 - A REGRA DE CÁLCULO DO BENEFÍCIO LEVA EM CONSIDERAÇÃO A IDADE TENDO EM VISTA O FATOR (EXP).
3 - CBP = SALDO DA CONTA INDIVIDUAL DE BENEFÍCIO PROGRAMADO; %CBP = PARCELA DA CBP PAGA À VISTA AO ASSISTIDO, LIMITADA A 25% DO SALDO DA CBP; FATOR (EXP) = FATOR FINANCEIRO COM PRAZO EM MESES IGUAL À EXPECTATIVA DE SOBREVIDA DO PARTICIPANTE OU DO SEU RESPECTIVO BENEFICIÁRIO.
4 - A APOSENTADORIA PROGRAMADA NÃO PODERÁ TER VALOR INFERIOR A 2 VMPS, DEVENDO, NESTE CASO, A CBP SER PAGO EM PARCELA ÚNICA.";0
2000007538;115479;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;TOTAL DO SALDO DE CONTA DO PARTICIPANTE E DA PATROCINADORA, OBSERVANDO O PRAZO EXCOLHIDO PELO PARTICIPANTE PARA RECEBIMENTO DA RENDA PROGRAMADA BEM COMO AS DEMAIS DISPOSIÇÃO REGULAMENTARES.;0
1996003992;114685;APOSENTADORIA PROGRAMADA;1;Capitalização;CRÉDITO UNITÁRIO PROJETADO;"RM=BB+BA, SENDO: BB=MÁXIMO(A;B;C); A= ( 70%*SRB-10UPP)}.P.
B= 5% SRB.P; C= [CP.(150%+K.(TC-10)].F (SE TC<10; K=0 E SE 10<TC<=35; K=1%) E BA = SALDO DE COTAS ADICIONAL* F.
P = FATOR APLICADO PARA PARTICIPANTES NÃO OPTANTES PELO PAGAMENTO DA JOIA, EQUIVALENTE A PROPORÇÃO DE TANTOS 35 AVOS, QUANTOS FOREM OS ANOS DE CONTRIBUIÇÃO AO PLANO, LIMITADO A 35 ANOS.
CP = CONTRIBUIÇÕES NORMAIS DO PARTICIPANTE, DEDUZIDAS AS CONTRIBUIÇÕES PARA CUSTEIO ADMINISTRATIVO E EVENTUAL CONTRIBUIÇÃO PARA FUNDO DE RISCO.
TC = TEMPO DE CONTRIBUIÇÃO AO PLANO
F = FATOR ATUARIAL COM REVERSÃO EM PENSÃO.";0
2013000911;114657;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;CALCULADO DE ACORDO COM O SALDO DA CONTA INDIVIDUAL DO PARTICIPANTE E DO PATROCINADOR;0
2007000865;114641;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;BENEFÍCIO CALCULADO ATUARIALMENTE COM BASE NO SALDO DE CONTA INDIVIDUAL.;0
2007002647;114614;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"O VALOR DO BENEFÍCIO É CALCULADO COM BASE NO SALDO DA CONTA INDIVIDUAL DO
PARTICIPANTE";0
2005002356;114557;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;CALCULADO ATUARIALENMTE COM BASE NO SALDO;0
2009001192;114634;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;ART. 23 - CUMPRIR CARÊNCIA DE 60 CONTRIBUIÇÕES MENSAIS, PODERÁ REQUERER A APOSENTADORIA PROGRAMADA ANTECIPADA ANTES DE TER COMPLETADO A IDADE MÍNIMA DE 60 ANOS E 15 ANOS DE CONTRIBUIÇÃO AO PLANO. A APOSENTADORIA PROGRAMADA ANTECIPADA SERÁ CALCULADA ATUARIALMENTE COM BASE NO SALDO DA CONTA DE BENEFÍCIO CONCEDIDO.;0
2009000919;115177;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;RESULTADO DA CONVERSÃO DO SALDO DE CONTA INDIVIDUAL EM RENDA MENSAL VITALICIA;0
1998007774;115252;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O VALOR INICIAL DA APOSENTADORIA PROGRAMADA É APURADO PELA CONVERSÃO DA CONTA DE PARTICIPANTE, JÁ CONSIDERANDO A CONVERSÃO DA APOSENTADORIA PROGRAMADA EM PENSÃO POR MORTE.;0
2007003392;115388;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;CALCULADO ATUARIALMENTE COM BASE NO SALDO;0
1990001165;115297;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;SALDO DE CONTA, COM VALOR MÍNIMO CORRESPONDENTE A 20% DA UNIDADE DE REFERENCIA.;0
2015000674;114838;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"ART. 23 - O PARTICIPANTE OU BENEFICIÁRIO QUE PREENCHER AS CONDIÇÕES PREVISTAS NOS ARTIGOS 19, 20 E 21 DESTE REGULAMENTO, PARA RECEBER UM DOS BENEFÍCIOS DO PLANO, PODERÁ NA DATA DO REQUERIMENTO, OPTAR PELAS SEGUINTES FORMAS DE PAGAMENTO:

I - RENDA MENSAL POR PRAZO DETERMINADO, CUJO PRAZO MÍNIMO DE RECEBIMENTO DE BENEFÍCIO NÃO PODERÁ SER INFERIOR A 6 (SEIS) ANOS, OBSERVADO O DISPOSTO NO § 3º DESTE ARTIGO;

II - RENDA MENSAL COM APLICAÇÃO DE PERCENTUAL ESCOLHIDO PELO REQUERENTE ENTRE 0,1% (UM DÉCIMO POR CENTO) E 2% (DOIS POR CENTO) SOBRE O SALDO DA CONTA BENEFÍCIO.";0
2016001283;114768;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;A APOSENTADORIA PROGRAMADA CONSISTIRÁ EM RENDA MENSAL DECORRENTE DO NÚMERO DE COTAS EXISTENTE NA RESPECTIVA RESERVA DO PARTICIPANTE. A RENDA MENSAL DA APOSENTADORIA PROGRAMADA SERÁ PAGA PELO PRAZO, EM MESES, EQUIVALENTE À EXPECTATIVA DE VIDA CORRESPONDENTE À IDADE DO PARTICIPANTE NA DATA DA CONCESSÃO DO BENEFÍCIO, ESTIMADA ATRAVÉS DA TÁBUA DE MORTALIDADE QUE ESTIVER PREVISTA NO PLANO DE CUSTEIO, PODENDO O PARTICIPANTE, ALTERNATIVAMENTE, OPTAR PELO RECEBIMENTO EM PRAZO DIVERSO, DESDE QUE NÃO INFERIOR A 180 (CENTO E OITENTA) MESES.;0
2014000883;113028;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"VALOR É CALCULADO ATUARIALMENTE DE ACORDO COM A CONVERSÃO DO SALDO DA CONTA INDIVIDUAL DE BENEFÍCIO CONCEDIDO DO PARTICIPANTE

SE NA CONCESSÃO O VALOR MENSAL DA APOSENTADORIA PROGRAMADA FOR INFERIOR A 5% (CINCO POR CENTO) DO VALOR DE REFERÊNCIA DE BENEFÍCIO VIGENTE, O APOSENTADO RECEBERÁ À VISTA O SALDO DA CONTA INDIVIDUAL DE BENEFÍCIO CONCEDIDO.";0
1996003674;113603;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"O VALOR DO BENEFÍCIO INICIAL RESULTARÁ NA TRANSFORMAÇÃO DO SALDO DE CONTA EM UMA RENDA MENSAL NA DATA DO REQUERIMENTO DA APOSENTADORIA. O PARTICIPANTE PODERÁ OPTAR POR RESGATAR ATÉ 25% DO SALDO DE CONTAS DA FORMA DE PAGAMENTO ÚNICO, SENDO O RESTANTE CONVERTIDO EM UMA RENDA MENSAL, CONFORME OPÇÃO ABAIXO: 
I - RENDA EM QUOTAS, CORRESPONDENTE A UM PERCENTUAL DE 0,5% A 1,5% SOBRE O SALDO DE CONTA REMANESCENTE, REFERENTE AO MES IMEDIATAMENE ANTERIOR AO DO PAGAMENTO, CONFORME OPÇÃO DO PARTICIPANTE;
II - RENDA EM QUOTAS POR UM PERÍODO CERTO DE 60 A 360 MESES, CONFORME OPÇÃO DO PARTICIPANTE;
III - AOS PARTICIPANTES FUNDADORES, SERÁ OFERECIDA A OPÇÃO DE TRANSFORMAÇÃO EM RENDA VITALÍCIA DO SALDO DE CONTA REMANESCENTE.";0
2017001211;113300;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;VALOR DA RENDA MENSAL POR PRAZO DETERMINADO (PRAZO DE RECEBIMENTO ESCOLHIDO PELO PARTICIPANTE: MÍNIMO DE 5 E MÁXIMO DE 30 ANOS) E RENDA MENSAL POR PRAZO INDETERMINADO (PERCENTUAL ESCOLHIDO PELO PARTICIPANTE: DE 0,5 ATÉ 2% APLICÁVEL AO SALDO DE CONTA TOTAL);0
2000008038;110900;APOSENTADORIA PROGRAMADA;1;Capitalização;SISTEMA MISTO;O VALOR MENSAL DO BENEFÍCIO SERÁ IGUAL À TRANSFORMAÇÃO DO SALDO DA CIP, APÓS A OPERAÇÃO DESCRITA NO ART. 60, NA DATA DE INICIO DO BENEFÍCIO, CONFORME SUA OPÇÃO DE RECEBIMENTO.A CRITÉRIO DO PARTICIPANTE, PARTE DO SALDO DA CIP PODERÁ REDUNDAR EM ANTECIPAÇÃO EM FORMA DE PARCELA UNICA NA DATA DA APOSENTADORIA, CONFORME DESCRITO NO ARTIGO 50 §2º...;0
2009003292;111467;APOSENTADORIA PROGRAMADA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;SERÁ CALCULADO ATUARIALMENTE EM QUOTAS COM BASE, DENTRE OUTROS PARÁMETROS NO SALDO DA CONTA-INDIVIDUAL DO PARTICIPANTE, DESDOBRANDO-SE ESSE BENEFÍCIO EM DUAS FASES, A DE RENDAS-A-PRAZO-CERTO-DE-APOSENTADORIA-PROGRAMADA.;0
2004000147;112289;APOSENTADORIA PROGRAMADA;1;Capitalização;SISTEMA MISTO;O BENEFÍCIO DE APOSENTADORIA-PROGRAMADA, REVERSÍVEL EM PENSÃO, É CALCULADO ATUARIALMENTE COM BASE NO SALDO EM QUOTAS DA CONTA-INDIVIDUAL EXISTENTE NA DATA DA APOSENTADORIA.;0
1996003119;114480;APOSENTADORIA PROGRAMADA - RENDA VITALICIA EM COTAS REGULAMENTO ANTERIORES VINGENTES ATÉ 31/12/2000;1;Capitalização;AGREGADO;BENEFÍCIOS PROGRAMADOS EM COTAS VITALICIAS CONCEDIDOS CONFORME REGULAMENTOS ANTERIORES ATÉ 31/12/2000 DO INSTITUTO RHODIA DE SEGURIDADE SOCIAL VIGENTES.;0
2010001419;115191;APOSENTADORIA PROGRAMADA (PRAZO DETERMINADO);1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;RENDA MENSAL COM DURAÇÃO DE 22 ANOS CALCULADA COM BASE NO SALDO DA CONTA INDIVIDUAL DO PARTICIPANTE ATIVO EXISTENTE NA DATA DA APOSENTADORIA PROGRAMADA, SENDO ESSE SALDO DEDUZIDO DO CUSTEIO DAS DESPESAS ADMINISTRATIVAS DE RESPONSABILIDADE DO PARTICIPANTE ASSISTIDO.;0
2010001419;115192;APOSENTADORIA PROGRAMADA (VITALÍCIO);1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;RENDA MENSAL VITALÍCIA INICIADA APÓS A FASE DO BENEFÍCIO DE APOSENTADORIA PROGRAMADA COM PRAZO DETERMINADO COM VALOR INICIAL IGUAL AO ÚLTIMO BENEFÍCIO RECEBIDO NAQUELA FASE.;0
1980000565;114471;APOSENTADORIA PROGRAMADA RENDA VITALICIA REGULAMENTOS ANTERIORES VIGENTES ATÉ 31/12/2000;1;Capitalização;AGREGADO;BENEFÍCIOS PROGRAMADOS CONCEDIDOS CONFORME REGULAMENTO ANTERIORES ATÉ 31/12/2000 DOS INSTITUTO RHODIA DE SEGURIDADE SOCIAL E FAIRPLAN VIGENTES.;0
1996003674;113604;APOSENTADORIA PROPORCIONAL;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"O BENEFÍCIO DE APOSENTADORIA PROPORCIONAL SERÁ CONCEDIDO NO MOMENTO QUE O PARTICIPANTE ALCANÇAR REQUISITOS PARA PERCEPÇÃO DA APOSENTADORIA PROGRAMADA E PARA SEU CÁLCULO SERÃO APLICADOS OS MESMOS DISPOSITIVOS APLICÁVEIS Á APOSENTADORIA PROGRAMADA. 
NA OCORRÊNCIA DE APOSENATADORIA  POR INVALIDEZ OU MORTE, ANTES DO DIREITO Á PERCEPÇÃO  APOSENTADORIA PROPORCIONAL, O PARTICIPANTE OU BENEFICIÁRIO RECEBERÁ O VALOR DO SALDO DE CONTA, NA FORMA DE PAGAMENTO ÚNICO.";0
2002003874;113719;APOSENTADORIA PROPORCIONAL DIFERIDA;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"OPÇÃO DE O PARTICIPANTE RECEBER, À VISTA, ATÉ 25% DO SALDO DA CONTA TOTAL (CONTA PARTICIPANTE + CONTA PATROCINADORA), SENDO O VALOR RESTANTE TRANSFORMADO EM RENDA, DE ACORDO COM UMA DAS SEGUINTES ALTERNATIVAS:

A) RENDA MENSAL VITALÍCIA, COM REVERSÃO EM PENSÃO, EM PERCENTUAL ESCOLHIDO PELO PARTICIPANTE, QUE PODERÁ VARIAR DE 50% A 100%;

B) RENDA MENSAL VITALÍCIA COM UM PERÍODO MÍNIMO GARANTIDO DE 120 MESES. SE O ASSISTIDO FALECER DENTRO DESSE PERÍODO, A RENDA SERÁ PAGA AOS BENEFICIÁRIOS ATÉ O FIM DO PRAZO GARANTIDO. NÃO HAVENDO BENEFICIÁRIOS O VALOR REMANESCENTE SERÁ PAGO, EM PARCELA ÚNICA À PESSOA DESIGNADA;

C) RNDA MENSAL VITALÍCIA SEM CONTINUAÇÃO PARA BENEFICIÁRIOS.

O ASSISTIDO TEM DIREITO A UM ABONO ANUAL, NO MÊS DE DEZEMBRO, CORRESPONDENTE A TANTOS DOZE AVOS DO VALOR DA RENDA MENSAL DEVIDA NAQUELE MÊS, QUANTOS FOREM OS MESES COMPLETOS DE RECEBIMENTODO BENEFÍCIO DURANTE O EXERCÍCIO.";0
